event,response_id,target_id,interaction_type,label,label_expanded,Confidence_Level,response_text,target_text,truncated
General_Terms,1021504640347787265,1019914235936235522,Reply,Support,Implicit_Support,1.0,@OwenJones84 Maybe instead of the Tories celebrating premature victory about the turmoil in Labour with the support of Margaret Hodges they need to be scrutinised for their racial tendencies. It seems like these right wing media including BBC want to peddle lies against Jeremy Cobyn. 😔,"a) I want Labour to do more on anti-Semitism and reach out more to the Jewish community b) I hugely rate Margaret Hodge's work on tax avoidance c) Telling Corbyn he's ""a fucking anti-Semite and a racist"" - amongst the worst thing you can call someone - is a lie and a disgrace",False
General_Terms,1021505062965858305,1021015077732970496,Quote,Comment,Comment,1.0,Those witch hunts are dangerous. Trump runs scared but he utilizes lies to motivate the Evangelicals and illiterates to support him! https://t.co/GnWDaINfcX,"Evangelical churches, poverty, and illiteracy are the factors fuelling witchcraft children accusations in Nigeria ( Nigerian witch hunt) https://t.co/68ceg4twoF",False
General_Terms,1021524388892401664,1021418255364378624,Reply,Denial,Explicit_Denial,1.0,@TorontosMayor You are so wrong. Ban all guns in the city? Since when did a hunter go on a rampage with his 30-30 rifle. Ask your buddy Bill blair to clean up our borders. Most of these guns used are being smuggled over the border from the US.,My remarks to City Council this morning on Sunday night's attack: https://t.co/B5THPdZq9A,False
General_Terms,1021528873257848832,1021527466119233536,Reply,Support,Explicit_Support,1.0,"@derekmke ah right, sorry. this platform seems to bias me towards the assumption (false in this case) that everyone is disagreeing with me",@Schwartzesque Nobody could credibly argue that he *has* fulfilled his obligation.,False
General_Terms,1021538493133017088,1021515683853742081,Reply,Comment,Comment,1.0,@MHChehade Confidence is shattered. Making the wrong decisions. Loan spell good idea,Loris Karius is considering leaving Liverpool and is disappointed with Jurgen Klopp’s decision to bring in new goalkeeper Alisson.,False
General_Terms,1021543710755090434,1021543283728764928,Reply,Support,Implicit_Support,1.0,"@Sophiepuddle yo i never understood this with girls either like ""hehe let's talk on X"" bitch what the fuck is wrong with tinder its been fine for a fckin week",Why do dudes message me on a message app asking to message on another message app. Like what's the difference.,False
General_Terms,1021569460933742594,1021481141478535169,Reply,Comment,Comment,1.0,@markknoller @POTUS What a lying hypocrite he is. It's obscene. He's obscene.,"""Today we declare a simple truth,"" says @POTUS, ""it matters where something is made. It matters to me.” Addressing ""Made in America"" event, he says the nation must live by ""2 crucial rules: buy American and hire America.""",False
General_Terms,1021570969297715200,1021475024543207424,Reply,Denial,Explicit_Denial,1.0,"@PlayerEssence There is no point in Begging KH3, FF7remake or any other game to the Switch. that being said if it's true that PS4 owners are begging for Octopath Traveler to be put on the PS4 (if @SquareEnix caves and port it to the PS4)? as of right now PS4 players get KH3 &amp; FF7 (fair deal!).",In this video I discuss why Nintendo Switch users shouldn't have to ask or make campaigns to get Kingdom Hearts on the Nintendo Switch. Check it out ---&gt; https://t.co/nZIFJILq8s https://t.co/OZPSw5QCki,False
General_Terms,1021588712092823552,1021574722092445698,Reply,Support,Explicit_Support,1.0,"@RyanAFournier How they keep the gravy train going, blame others and claim “how they’re helping”! Such BS, why haven’t these Democrat eutopia’s thrived? Couse, there is no incentive to improve! But, People will continue to get their (tattoos, drugs, jewelry, piercings, hairstyles), before kids!","Last time a Republican was Mayor in the following cities: Atlanta - 1879 Chicago - 1931 Baltimore - 1967 Detroit - 1962 New Orleans - 1872 Pittsburgh - 1934 Seattle - 1946 Philadelphia - 1952 No wonder they have failing schools, high crime, and poverty.",False
General_Terms,1021608554824912896,1021587950629478401,Reply,Denial,Explicit_Denial,1.0,"@jpuopolo #WalkAwayCampaign IS about walking together, as Americans who are tired of being bullied by the vicious left and its lies. By the way, I'm neither a bot nor a stock photo. I'm a #ProudAmerican who isn't a puppet.","The idea of #WalkAway divides us, we need to #WalkTogether Would you rather Walk Away or Walk Together",False
General_Terms,1021619977026191360,1021584901508943874,Reply,Comment,Comment,1.0,@vargvargas Seems like they were in the wrong,I hit a person with my bike on the levee tonight. This is the second time it has happened.,False
General_Terms,1021639379708792832,1021574214791385091,Reply,Support,Explicit_Support,1.0,@matigary This is not a surprise. Wamba and MDC are founded on lies. Zimbabweans will resoundingly ditch them on 30 July 2018.,"Well well. Wamba lied again that Sibangilizwe Nkomo endorsed him. Nkomo says it’s a lie: “I was invited by MDC Alliance &amp; my job is to build peace bridges. I attend any political party meetings only by invitations to preach peace. I‘ve been invited by ZanuPF, Zapu &amp; atttended https://t.co/sw9dxdshmY",False
General_Terms,1021661546576072704,1021661093503160320,Quote,Support,Explicit_Support,1.0,Tell me about it 😍😍 once U go thick there is no coming back....my Fav meal https://t.co/0nyf7uwb6T,Thick women are life😍,False
General_Terms,1021714115742650368,1021712637414068225,Reply,Denial,Explicit_Denial,1.0,@qdog1125 @cspanwj [[[[[fake news alert]]]]],Really Wall Street Journal? Dems should take a look and how Trump won the election? Dems and everybody else knows how Trump won the election. It was delivered by Putin! Full stop.@cspanwj,False
General_Terms,1021716640529096704,964181455634141185,Reply,Denial,Implicit_Denial,1.0,@OfficialJonZal Voting them out is not enough. They can just be voted right back in again. We have to restore reasonable media ownership and regulations so they cannot manipulate the populace like this again. They rode in on deceit and false pretense. It was reckless &amp; stupid to allow it.,"I'm tired of being angry. I'm tired of being ruled by a greedy, racist, ill-informed minority of the population. I don't want to compromise with zealots. I don't want to reason with the unreasonable. I want to make them powerless. There are more of us than them. VOTE THEM OUT.",False
General_Terms,1021736747699499015,1021736449186689024,Reply,Support,Implicit_Support,1.0,"@grande1899 He wasn't tweeting about vegetables, so of course he was in the wrong",say what you want but James Gunn was clearly in the wrong here https://t.co/TLlMQEuz5R,False
General_Terms,1021791324591206400,1021784123705319424,Reply,Support,Implicit_Support,1.0,"@milkmaid58 I’ll admit Trump is not incorrect on China and EU could have lower trade barriers, sure. The trouble is that his tariff “solution” makes the problems way worse.","The world is moving on without America. And it’s going to find out that it doesn’t necessarily need the United States. #Trump is not “making America great”, he is delighting America to also ran status. We are becoming K-Mart. Overlooked and forgotten.",False
General_Terms,1021794224021352448,1021720620797751297,Reply,Support,Implicit_Support,1.0,"@incantatricks Because only one side is wrong, And it's most likely to be the side that has the Nazis. But the irony is, some folks is deluded into thinking Nazism is left. (It isn't. At all. Disagree for a free block)","if i never again had to hear the phrase “both sides” in a political discussion, it would be so lovely",False
General_Terms,1021796662514208769,1021796272372637697,Reply,Denial,Explicit_Denial,1.0,"@Xadeejournalist @ARYNEWSOFFICIAL @92newschannel @pmln_org @PTIofficial There's biasness but then there's these channels.... I sweat you get the news nobody else in media is giving. Should be renamed to ""Fake News"" .",So called day long 'Nawaz Sharif Deal' transmission of @ARYNEWSOFFICIAL and @92newschannel fizzles out #ElectionPakistan #Elections2018 @pmln_org @PTIofficial,False
General_Terms,1021811146972643333,1021810791044055041,Reply,Support,Implicit_Support,1.0,@R850Mango is that even false tho lol,Not bombing your own people is anarchist communism and the less you do it the more anarchist communismister it is https://t.co/kIMSoGOsO6,False
General_Terms,1021813456851197952,1021784726217142273,Reply,Comment,Comment,1.0,@realDonaldTrump Blah blah blah..democrats are winning and see my bullshit more everyday... blah blah blah,"I’m very concerned that Russia will be fighting very hard to have an impact on the upcoming Election. Based on the fact that no President has been tougher on Russia than me, they will be pushing very hard for the Democrats. They definitely don’t want Trump!",False
General_Terms,1021829514609999873,1021779259516497920,Reply,Comment,Comment,1.0,"@freepsports @MSU_Football MSU is about as crappy of an institution as you will get in today’s world. Scandals, rape culture, constant lying, and nothing but proud Spartys cause they do good in football. Just a joke of an establishment.","""Honestly don't know who for sure but probably (teammate's name redacted) or another s****y f*****g (N-word) with no morals."" This was the text message that led to Jon Reschke's suspension from the @MSU_Football team. It was announced today that he's back. https://t.co/SbVJpTOsiu",False
General_Terms,1021832164160094208,1021829858463309825,Reply,Comment,Comment,1.0,@owillis @Shareblue You of all people should know this is a bullshit wrestling move. He thinks voter suppression will be strong.,Trump is afraid of losing in November so he’s already blaming Russia https://t.co/LfT2lDEQBs,False
General_Terms,1021836296057233408,1021685748267921409,Quote,Support,Explicit_Support,1.0,The state of liar Cohen https://t.co/sRsFi9r6p6,Meanwhile here's your periodic reminder that Corbyn always has been and always will be anti-EU and will use any garbage to justify his prejudice https://t.co/P97nZd45eC,False
General_Terms,1021839931553935360,1021822826406268928,Quote,Comment,Comment,1.0,"You got hella life in you , and alot more to experience than a fake relationship. you will understand in time https://t.co/bdAZtvSKze",I’m not okay,False
General_Terms,1021848681421660166,1021467016115310592,Reply,Queries,Queries,1.0,"@DogginTrump @kellylucido Oh can somebody shut her up? She moves her lips and lies come out. I truly wonder how she sleeps at night? But then again, her father is mike. Apple doesn’t fall far does it?","Sarah Sanders: ""For members of the opposing party to demand answers to questions yet refuse to even meet with a qualified SCOTUS nominee is unprecedented."" IS THIS BITCH FUCKING KIDDING? LET ME SAY THIS LOUD ENOUGH MERRICKKKKKKKKKKKKKKKKKK GARLANDDDDDDDDDDDDDDDDD!!!!!",False
